,country,year,population,gdp,co2,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,continent,latitude,longitude,co2_cum,co2_cum_total
16952,147.0,0.8290598290598297,0.014136585043459996,0.02303465938033334,0.0221423091111102,0.002,0.002,0.005,0.0,1.0,0.4472277368030087,0.7391963799066491,0.013706411495297327,0.6047053755071617
17040,148.0,0.6410256410256387,0.0035780322347518886,0.0006287851138605693,0.0002575128474238377,0.0,0.0,0.0,0.0,0.0,0.25263746864103515,-0.2522517596029907,5.859261237970667e-05,0.30312874421784713
1315,11.0,0.7521367521367495,0.0001833239437043969,1.9072134938974263e-05,0.0001537285772634935,0.0,0.0,0.0,0.0,3.0,0.4323818405218388,-1.361357771250678,0.0002799605622690285,0.46926661426647004
13230,115.0,0.6324786324786302,0.00666700774931016,0.0015808707465110308,0.00031424958029301525,0.0,0.001,0.002,0.0,0.0,-0.33688751883710266,0.6093729415449873,0.0001432689634186825,0.2920819428900053
10322,90.0,0.6239316239316217,0.0006868296286530188,0.002160038392178811,0.00241960190191917,0.001,0.0,0.001,0.0,1.0,0.5109171504214549,0.8289955735597386,0.0012132612981905603,0.28109213160734775
16823,146.0,0.7350427350427324,7.591219609248046e-05,1.1739836582238075e-05,5.094319324521227e-06,0.0,0.0,0.0,0.0,0.0,0.01695254883089986,0.12256661938592778,2.4199242346393815e-06,0.4411882825252452
14928,130.0,0.22222222222222143,3.2681591282236797e-06,3.587726287069858e-05,1.0987747562692841e-06,0.0,0.0,0.0,0.0,4.0,0.09386998040181933,2.319721599557829,7.795200625682172e-07,0.053260608790771616
21587,188.0,0.4700854700854684,0.0036090084837248656,0.00044714234929444535,0.00024812331768844564,0.0,-0.0,0.0,0.0,1.0,0.28531114226777327,0.8358648317030916,2.6398696260306832e-05,0.14618685079371638
18957,165.0,0.29059829059828957,0.0029140194480229272,0.0023521526813041994,0.000954535597355389,0.0,0.0,0.0,0.0,2.0,0.8167889990800196,0.14367504325725067,0.0006987019421419527,0.07320696867083536
9824,86.0,0.3589743589743577,0.00018962271947701808,8.181518196618237e-05,1.7180841643483353e-05,0.0,0.0,0.0,0.0,1.0,0.54396161750245,0.6447530396469278,1.9411886810621326e-05,0.09718928477063474
15042,131.0,0.18803418803418737,0.00033526533442616776,6.423379643000301e-05,2.1975495125385683e-06,0.0,0.0,0.0,0.0,3.0,0.1493924870687133,-1.4160003422499108,1.3280712177088147e-06,0.04337695255427636
14672,128.0,0.0512820512820511,0.0002818984018359376,2.4761711933678127e-05,1.0987747562692841e-06,0.0,-0.0,0.0,0.0,1.0,0.36651964382830454,0.9949020780314957,2.887111342845249e-08,0.009196894238788297
3310,28.0,0.982905982905983,0.010930929369928339,0.0027486990688076257,0.0008356681464498938,0.001,0.001,0.002,0.0,1.0,0.21892226105652315,1.8293579787332808,0.0002575880740086531,0.9542953371932664
20544,179.0,0.0512820512820511,0.017602950329270294,0.021597833181352256,0.0016027128149400606,0.001,0.002,0.003,0.0,2.0,0.8637145217424017,0.5457964332758526,0.0002732598393069522,0.009196894238788297
16300,142.0,0.29059829059828957,2.645159646761903e-05,2.6895541826887844e-06,5.493873781346421e-06,0.0,0.0,0.0,0.0,3.0,0.30107823205479206,-1.0938431736615084,5.052444849979186e-06,0.07320696867083536
4865,43.0,0.1538461538461533,0.00021292031902505826,7.824793946578754e-05,2.6670259993081718e-05,0.0,0.0,0.0,0.0,2.0,0.6105563463363388,0.5784916233216093,1.3314832583867226e-05,0.034751621401804114
17100,149.0,0.14529914529914478,0.002155098866397844,0.0007027130611165267,0.00013345118857961488,0.0,0.0,0.0,0.0,2.0,0.7706224171349036,0.35869029402606345,3.6430095853356416e-05,0.032405950032336414
7953,69.0,0.9230769230769234,0.009911215504343745,0.005308955477260057,0.0010880866745492104,0.0,0.002,0.002,0.0,3.0,0.27201924177401854,-1.5768309597632995,0.0006927361202489644,0.800029514260839
19867,173.0,0.19658119658119588,0.00028489781887051913,0.00020773857275692198,0.00012076533457541497,0.0,0.0,0.0,0.0,3.0,0.18756513291779567,-1.0661170511879101,2.077145378843391e-05,0.045844211483106606
3883,34.0,0.7008547008546984,0.008371060947418824,0.005236446503035616,0.002045219375873963,0.001,0.002,0.002,0.0,5.0,-0.5543398967588519,-1.2447473497365686,0.0021057724001310395,0.38926343093786253
14919,130.0,0.14529914529914478,3.071743402791273e-06,3.587726287069858e-05,1.0987747562692841e-06,0.0,0.0,0.0,0.0,4.0,0.09386998040181933,2.319721599557829,5.196800417121447e-07,0.032405950032336414
3859,34.0,0.49572649572649397,0.005534141407907509,0.002855486665257829,0.0012437131354826234,0.0,0.001,0.001,0.0,5.0,-0.5543398967588519,-1.2447473497365686,0.0007607538388397232,0.16208055947150216
11877,103.0,0.8034188034188041,0.013888637489760172,0.012004693597200524,0.008793794040265701,0.001,0.004,0.005,0.0,1.0,0.07975064548963291,1.784872867933487,0.0029830736745880744,0.5580292283810039
7717,67.0,0.9230769230769234,0.007850743636353678,0.01809825065248928,0.011095627266035643,0.001,0.002,0.003,0.0,2.0,0.6805975698628239,0.38375799032421853,0.008165483153988778,0.800029514260839
6675,59.0,0.06837606837606813,9.981606078580839e-05,0.0003974805946381319,1.2086522318962125e-05,0.0,0.0,0.0,0.0,4.0,-0.31632294305135966,3.124353577546252,2.8582402294167967e-06,0.012994613264224606
6731,59.0,0.5470085470085451,0.00032142830747278157,0.0003974805946381319,4.245266103767689e-05,0.0,0.0,0.0,0.0,4.0,-0.31632294305135966,3.124353577546252,2.3501086330760328e-05,0.19993694383794014
16818,146.0,0.6923076923076898,6.896886474434283e-05,1.2357758654293762e-05,4.3950990250771366e-06,0.0,0.0,0.0,0.0,0.0,0.01695254883089986,0.12256661938592778,1.7375160990577773e-06,0.3769623834781447
2567,22.0,0.4102564102564088,0.0002798860270028071,9.131815794484498e-06,2.1975495125385683e-06,0.0,0.0,0.0,0.0,0.0,-0.4043609912787733,0.4292266273187665,2.8293691159883437e-06,0.11680425461164491
1423,12.0,0.6666666666666643,0.00023329437331693305,0.00012629842647290775,0.0007751356462408768,0.001,0.0,0.001,0.0,1.0,0.4564930457753526,0.8819927231893492,0.00030946684019290694,0.33918311669661516
15808,138.0,0.059829059829059617,1.042988774507314e-05,6.633342234506288e-05,2.5971039693637628e-05,0.0,0.0,0.0,0.0,1.0,0.44215644878721944,0.8941239640225643,5.459265084652835e-06,0.011131826922083752
11756,102.0,0.777777777777775,0.006970037505058051,0.0005027864380846795,7.871222799456327e-05,0.0,0.0,0.001,0.0,0.0,-0.231582858506539,0.5921936412829977,8.452149688513231e-05,0.5136478746766776
18829,164.0,0.2051282051282044,0.004245456415181411,0.0018351423935917678,0.0014625690892086235,0.0,0.001,0.001,0.0,2.0,1.0415247284727915,0.25343678929587576,0.0007507198145999982,0.04831598384812251
18357,160.0,0.2051282051282044,0.015665039037621883,0.004414715107012282,0.0018369516152538306,0.0,0.001,0.001,0.0,2.0,0.6863693771898276,-0.08443866443767199,0.0009802136705960916,0.04831598384812251
13035,113.0,0.982905982905983,0.0004481738860220265,0.000605381847272393,0.00022365060720790246,0.0,0.0,0.0,0.0,2.0,0.7502626836621503,0.34065509477087125,0.00024541758737522273,0.9542953371932664
16608,144.0,0.9059829059829063,7.766008332421648e-05,1.5192006743910504e-06,2.157594066856049e-05,0.0,0.0,0.0,0.0,3.0,0.22522548972483267,-1.0694776721906498,1.0278116380529087e-05,0.7592892260952978
2927,25.0,0.4615384615384599,0.0052739189349912214,0.0013605911769665184,0.0011379310930381531,0.0,0.0,0.001,0.0,2.0,0.7436393720810006,0.4448087087144153,0.0004146128106526556,0.1413606900566129
5961,52.0,0.7863247863247871,0.042535865371420255,0.014460347327026597,0.007985095819651507,0.001,0.001,0.003,0.0,0.0,0.4582196022659125,0.5108150573868596,0.004101692838313492,0.5283095092362843
17037,148.0,0.6153846153846132,0.00328414467376212,0.0005947952503744062,0.0001451381564417518,0.0,0.0,0.0,0.0,0.0,0.25263746864103515,-0.2522517596029907,4.290772384803103e-05,0.27007762337230923
13354,116.0,0.6837606837606813,0.023728622866729956,0.002480286050926222,0.0005502863756624988,0.002,0.004,0.006,0.0,1.0,0.2997611629680058,1.6755154745399765,0.00061091538479273,0.3645850267604184
4267,37.0,0.9658119658119659,0.0004945677058183855,6.642992288228264e-05,1.8279616399752636e-05,0.0,0.0,0.0,0.0,0.0,-0.2130090157375963,0.7728893258165518,1.120461665691488e-05,0.9088431202751112
14211,124.0,0.09401709401709368,0.014798279131913996,0.002168209169137331,1.797995055713374e-06,0.0,0.0,0.0,0.0,0.0,0.16755223476465708,0.13962585321268506,3.779491212451962e-07,0.019028111183932356
89,1.0,0.1538461538461533,0.0006579983528548902,7.920736601447478e-05,6.992202994440899e-07,0.0,0.0,0.0,0.0,2.0,0.7155854820098657,0.34906518542842085,3.4907800781674376e-07,0.034751621401804114
14736,128.0,0.5982905982905962,0.0004742170512338727,0.0002654239283071411,2.3373935724273864e-05,0.0,-0.0,0.0,0.0,1.0,0.36651964382830454,0.9949020780314957,3.855605966036065e-06,0.24961397292671317
2863,24.0,0.9230769230769234,0.0002713359157491466,0.00046317183868176473,0.0009155790378149326,0.0,0.0,0.0,0.0,1.0,0.07703386772130778,1.9995432782940203,0.0007165757860008403,0.800029514260839
13133,114.0,0.8119658119658126,0.018859549359628823,0.006380059293693843,0.0028717976584310837,0.001,0.001,0.002,0.0,0.0,0.544068354858185,-0.12804168583350745,0.0014021781165863016,0.5730136559266255
6314,55.0,0.7863247863247871,0.0013608993259733439,0.0011048711915587121,0.0,0.0,0.0,0.0,0.0,0.0,0.278380572453127,0.6632245363085336,1.7191435723305803e-06,0.5283095092362843
17753,154.0,0.6923076923076898,0.0013574673688935863,0.0021874105765601177,0.0014725579506292535,0.0,0.0,0.0,0.0,2.0,0.8049448806167208,0.2585763458653568,0.0006792716828046043,0.3769623834781447
8685,76.0,0.529914529914528,0.00012799214477780149,0.0001156069608024359,0.00011966655981914567,0.0,0.0,0.0,0.0,2.0,1.134187939360563,-0.3160075917261216,5.0928644087790194e-05,0.18630524236312673
5194,46.0,0.28205128205128105,0.0025740940264215185,0.001740579616291632,0.0013356106605524182,0.0,0.0,0.001,0.0,2.0,0.9716291404550806,0.18035060152450835,0.0008239815772480341,0.07077843746345286
1467,13.0,0.03418803418803407,0.019347246769549322,0.0022333497847571177,1.1686967862136932e-05,0.001,0.001,0.001,0.0,1.0,0.42720299833622466,1.5759178436412289,1.53541830505861e-06,0.005840920199875987
3591,31.0,0.4188034188034173,0.00012998395623173514,5.513275975497949e-06,1.0288527263248752e-05,0.0,0.0,0.0,0.0,0.0,0.27925364374083983,-0.41902553563335626,1.3516930377866392e-05,0.1204173405778438
2552,22.0,0.28205128205128105,0.00020868284474641544,9.131815794484498e-06,2.1975495125385683e-06,0.0,0.0,0.0,0.0,0.0,-0.4043609912787733,0.4292266273187665,1.9632357131347693e-06,0.07077843746345286
922,8.0,0.4188034188034173,0.005689333939788513,0.00519507499664443,0.0048010463532115345,0.003,0.003,0.007,0.001,4.0,-0.4324246709016828,2.3519184335249586,0.0034871029481753227,0.1204173405778438
4573,40.0,0.6837606837606813,0.0058867260711917505,0.0015877013240086428,0.0005562796925148767,0.0,0.002,0.002,0.0,0.0,0.13944721876374344,-0.0971789867825897,0.0001489670713507889,0.3645850267604184
15732,137.0,0.4188034188034173,0.005916869857848274,0.0015511101847581247,0.000551385150418768,0.0,0.0,0.0,0.0,2.0,0.6922353642285982,-0.14198867646337646,0.000443533792367939,0.1204173405778438
7185,63.0,0.4017094017094003,0.00020452691490251894,1.2298242403154696e-05,1.4983292130944784e-06,0.0,0.0,0.0,0.0,0.0,0.23509693234777243,-0.2703523109666946,1.8897456062259811e-06,0.11335419678595096
1968,17.0,0.32478632478632363,4.0736763271089254e-05,0.00015200197454602634,1.797995055713374e-06,0.0,0.0,0.0,0.0,3.0,0.29880899510392184,-1.5478610039636582,1.606283765292084e-06,0.0843431710870864
2317,20.0,0.29059829059828957,0.001964481304816921,0.0002970469140130913,7.2918688370597945e-06,0.0,0.001,0.001,0.0,5.0,-0.2976985346033282,-1.1343109239863047,7.165285423606846e-07,0.07320696867083536
5128,45.0,0.7264957264957239,0.021838408687669765,0.0017217557626688052,0.0003607976745131504,0.001,0.003,0.004,0.0,0.0,-0.052035846712221626,0.4157769350979974,0.0002840261399690897,0.4277388817567016
13812,120.0,0.5641025641025621,0.008810251473059973,0.011220983267180582,0.010344265109975867,0.001,0.002,0.002,0.0,2.0,0.9118935145662922,0.09671300218789995,0.00703427880945523,0.21490669955062225
15826,138.0,0.21367521367521292,1.2130975562085204e-05,6.633342234506288e-05,2.5971039693637628e-05,0.0,0.0,0.0,0.0,1.0,0.44215644878721944,0.8941239640225643,1.7742611525121713e-05,0.0508104466755807
10855,95.0,0.13675213675213627,0.000212521105835822,2.322192022956221e-05,0.00014713592872587778,0.0,0.0,0.0,0.0,0.0,-0.5166859924340597,0.49453938040113893,6.572377739653444e-05,0.03003285085835588
9606,84.0,0.512820512820511,0.0011631852713233685,0.0003898977936321272,0.0001466364856548463,0.0,0.0,0.0,0.0,3.0,0.31738900935709957,-1.3507935481064268,6.514897977464071e-05,0.17391533358811517
2802,24.0,0.4017094017094003,3.08585413541259e-05,0.00046317183868176473,0.0005347037518463162,0.0,0.0,0.0,0.0,1.0,0.07703386772130778,1.9995432782940203,5.500996966790325e-05,0.11335419678595096
19891,173.0,0.4017094017094003,0.00042100044403639233,0.00020773857275692198,0.0011989630363182016,0.0,0.0,0.0,0.0,3.0,0.18756513291779567,-1.0661170511879101,0.00042886201745293457,0.11335419678595096
7156,63.0,0.1538461538461533,0.00013323651555505084,1.2298242403154696e-05,1.4983292130944784e-06,0.0,0.0,0.0,0.0,0.0,0.23509693234777243,-0.2703523109666946,7.480243024644509e-07,0.034751621401804114
12640,110.0,0.6153846153846132,0.03796532391267922,0.023110744394993946,0.013212366889681316,0.002,0.004,0.007,0.0,3.0,0.4129189235412717,-1.7803703966835573,0.007285244899902066,0.27007762337230923
6164,54.0,0.512820512820511,0.00018821731887121653,1.244174143314774e-05,2.1975495125385683e-06,0.0,0.0,0.0,0.0,0.0,0.028155162800981962,0.1835569005147866,2.196829267237703e-06,0.17391533358811517
5726,50.0,0.7948717948717956,0.0005624885473057281,8.462118453063138e-05,0.0,0.0,0.0,0.0,0.0,1.0,-0.15261712074278375,2.200222827428606,0.0,0.5430984222964947
18535,161.0,0.7179487179487154,0.011253597152809264,0.0030761729208399523,0.00038477094192266204,0.0,0.001,0.001,0.0,1.0,0.13186825040533495,1.4087212947608236,0.0004746358554704083,0.41448083189032875
2030,17.0,0.8547008547008552,0.00016911535776138409,0.00015200197454602634,3.955589122569423e-05,0.0,0.0,0.0,0.0,3.0,0.29880899510392184,-1.5478610039636582,2.5453823457193843e-05,0.6515340485216047
7869,69.0,0.2051282051282044,0.0012281400226320691,0.00022423998982807266,1.0987747562692841e-06,0.0,0.0,0.0,0.0,3.0,0.27201924177401854,-1.5768309597632995,7.217778357113122e-07,0.04831598384812251
10599,92.0,0.9743589743589745,0.0047434369328644395,0.0020300289064520485,0.0004445043332180286,0.0,0.001,0.001,0.0,1.0,0.3493644919418454,1.8042908898097054,0.0001297835288009199,0.9315850764062172
21707,189.0,0.6837606837606813,0.004054900543738078,0.00046805582919175816,0.00035190758784878987,0.0,0.001,0.002,0.0,0.0,-0.2534028199526442,0.48099508609892405,0.000475895685874559,0.3645850267604184
15496,135.0,0.4188034188034173,0.0127510770252443,0.0019045863068284457,3.1764579317602945e-05,0.001,0.002,0.003,0.0,1.0,0.22253556384704948,2.142063711201919,8.645586148483865e-06,0.1204173405778438
20479,178.0,0.4529914529914514,0.004426065283749776,0.0003634789617279576,2.08767203691164e-05,0.0,0.0,0.001,0.0,0.0,0.02676210033323466,0.5622867525983128,1.5199328896742579e-05,0.13695571494781694
7625,67.0,0.13675213675213627,0.003969669591459199,0.0004855199647544507,6.592648537615705e-06,0.0,0.0,0.0,0.0,2.0,0.6805975698628239,0.38375799032421853,2.250896988749169e-05,0.03003285085835588
8485,74.0,0.8376068376068382,0.00447190956496415,0.0011437067949268327,0.0004805641229465024,0.0,0.001,0.001,0.0,3.0,0.2662891286175157,-1.5023011333731204,0.00025047790616522785,0.6203894989472758
9513,83.0,0.7264957264957239,0.04015854019328769,0.0725258266066825,0.03685710064706846,0.002,0.005,0.008,0.001,2.0,0.7441809233132849,0.22120821302563975,0.025341016143088854,0.4277388817567016
14601,127.0,0.4017094017094003,0.0022610988316655875,0.0013933553889502184,0.001061516303170335,0.0,0.0,0.0,0.0,2.0,1.0673201258399314,0.15337369304825527,0.0008550757664104774,0.11335419678595096
1441,12.0,0.8205128205128212,0.00044731873308025214,0.00038394817500108893,0.0016001157109706964,0.001,0.0,0.001,0.0,1.0,0.4564930457753526,0.8819927231893492,0.0008444092023220019,0.588697559459174
16945,147.0,0.7692307692307665,0.011347331416927082,0.013097048099182437,0.020826476396170635,0.002,0.001,0.003,0.0,1.0,0.4472277368030087,0.7391963799066491,0.008372777748405067,0.4985788686821973
138,1.0,0.5726495726495706,0.0015107177250635456,0.0003218302329632824,0.00026740182023026127,0.0,0.0,0.0,0.0,2.0,0.7155854820098657,0.34906518542842085,8.739023570125038e-05,0.22279779199476488
20267,176.0,0.5897435897435876,0.001515767098279445,0.0010387527815143992,0.0018656196475310381,0.0,0.001,0.001,0.0,1.0,0.6872474907337495,1.0365939935669948,0.0008246403635635379,0.23999689996971274
7168,63.0,0.2564102564102555,0.00015665891354235494,1.2298242403154696e-05,1.4983292130944784e-06,0.0,0.0,0.0,0.0,0.0,0.23509693234777243,-0.2703523109666946,1.220460704020946e-06,0.06408374879758874
5731,50.0,0.8376068376068382,0.000605201522225843,8.462118453063138e-05,6.093205466584212e-06,0.0,0.0,0.0,0.0,1.0,-0.15261712074278375,2.200222827428606,1.6010344719414564e-07,0.6203894989472758
19289,168.0,0.1025641025641022,0.0007542151131992008,0.0012014562122676469,3.6958787256330466e-05,0.0,0.0,0.0,0.0,1.0,0.6741888081159634,1.235966325998422,9.698069465284723e-06,0.021196517063994103
627,5.0,0.9230769230769234,5.7680987729330316e-05,0.0012209388040482435,5.383996305719493e-05,0.0,0.0,0.0,0.0,3.0,0.30060629677038203,-1.08132678055028,4.8555963493306465e-05,0.800029514260839
19231,167.0,0.6153846153846132,0.011072664233748038,0.004279573220185074,0.003583204368808342,0.0,0.0,0.001,0.0,1.0,0.41842414229700886,2.111534548061716,0.0013172812952265993,0.27007762337230923
10215,89.0,0.7179487179487154,4.498061928810351e-05,0.0003763357173771553,2.1975495125385683e-06,0.0,0.0,0.0,0.0,4.0,0.006018963402378668,3.0310116866521963,2.5721537418075857e-06,0.41448083189032875
6308,55.0,0.7350427350427324,0.0013810783827038688,0.0011048711915587121,0.0,0.0,0.0,0.0,0.0,0.0,0.278380572453127,0.6632245363085336,1.7191435723305803e-06,0.4411882825252452
9038,79.0,0.5213675213675195,0.015586835088372011,0.004568327764741985,0.003646833416057754,0.001,0.001,0.002,0.0,1.0,0.5698069155782338,0.952327589635836,0.0026561293121842525,0.18000323863869222
9409,82.0,0.8461538461538467,0.004248940135250181,0.008365441332605634,0.005469500959480084,0.0,0.0,0.001,0.0,1.0,0.537778261537826,0.6084126352106014,0.002800852329861059,0.6351565938450539
16189,141.0,0.3504273504273492,0.0012916305195255428,0.00013873339101927188,1.6981064415070757e-06,0.0,0.0,0.0,0.0,0.0,-0.0342898397874386,0.5247233924644553,1.5616647718117485e-06,0.09387640728347184
18897,164.0,0.7863247863247871,0.006125303105716162,0.013411824490641043,0.0057502878540139895,0.001,0.002,0.003,0.0,2.0,1.0415247284727915,0.25343678929587576,0.008960129055346829,0.5283095092362843
14496,126.0,0.512820512820511,0.0010355802853401015,0.0002759145053498294,0.00029786784756318234,0.0,0.0,0.0,0.0,2.0,0.7263557936321922,0.37903033843952505,0.00011868652265769288,0.17391533358811517
5263,46.0,0.8717948717948723,0.0038125774287896255,0.012143673481544858,0.00554921207361671,0.0,0.002,0.002,0.0,2.0,0.9716291404550806,0.18035060152450835,0.008395446821739752,0.6845785661426981
18855,164.0,0.42735042735042583,0.004972572540009311,0.004284169121996934,0.0028624081286956916,0.0,0.001,0.001,0.0,2.0,1.0415247284727915,0.25343678929587576,0.0021093786646629205,0.12427716349894262
20175,175.0,0.8119658119658126,0.04205109717941225,0.03529705305746489,0.018115299629383276,0.002,0.003,0.005,0.001,1.0,0.6799760773148105,0.609555635629769,0.00849629624559201,0.5730136559266255
7110,62.0,0.7692307692307665,0.0006956931541689216,0.0004052686905228649,0.0004480004347152491,0.0,0.001,0.001,0.0,0.0,-0.015707430942527106,0.20402846421403226,0.0003082804998956651,0.4985788686821973
9710,85.0,0.39316239316239177,0.05666751733111912,0.012170504971595358,0.005264829188971379,0.001,0.003,0.004,0.0,1.0,0.6383514529486222,2.4301862909153287,0.00944169135339339,0.10992039412766835
3913,34.0,0.9572649572649574,0.012295375524272126,0.02029266232299628,0.007953231351719697,0.001,0.002,0.004,0.0,5.0,-0.5543398967588519,-1.2447473497365686,0.005888111354225717,0.8860623864435648
21476,187.0,0.5213675213675195,0.023839380063412595,0.0024048647851682616,0.00079691136413785,0.001,0.002,0.003,0.0,1.0,0.27797275532944743,1.8843462191721883,0.00018145232325114858,0.18000323863869222
9322,82.0,0.1025641025641022,0.00029562977556517426,0.00032573188441967584,3.995544568251942e-06,0.0,0.0,0.0,0.0,1.0,0.537778261537826,0.6084126352106014,1.3648162711632087e-06,0.021196517063994103
4516,40.0,0.19658119658119588,0.001257943449908782,0.00026715388797558494,0.0,0.0,0.001,0.001,0.0,0.0,0.13944721876374344,-0.0971789867825897,0.0,0.045844211483106606
21358,186.0,0.08547008547008517,0.002136354991718854,0.00026432896402278145,1.4983292130944784e-06,0.0,0.001,0.001,0.0,5.0,0.13965899352452193,-1.1538534314714215,4.9868286830963394e-08,0.016964859770609755
2628,22.0,0.9316239316239319,0.0014515448287193786,0.0012765564407666904,0.00038507060776528097,0.0,0.0,0.001,0.0,0.0,-0.4043609912787733,0.4292266273187665,0.00022573536195704408,0.8202208391739338
8723,76.0,0.8547008547008552,0.0001982224664735676,0.0005266759217192551,0.00029297330546707365,0.0,0.0,0.0,0.0,2.0,1.134187939360563,-0.3160075917261216,0.00023898195372735315,0.6515340485216047
13513,118.0,0.02564102564102555,1.4181640825445577e-09,0.00027629823518417163,2.8967698119826584e-06,0.0,0.0,0.0,0.0,4.0,-0.009167003302225328,2.913520751766444,3.044590143364081e-07,0.004296575339498965
16310,142.0,0.37606837606837473,2.9204252951837804e-05,2.6895541826887844e-06,5.493873781346421e-06,0.0,0.0,0.0,0.0,3.0,0.30107823205479206,-1.0938431736615084,6.496000521401811e-06,0.10397438743248254
21259,185.0,0.17094017094017033,4.059423778079354e-05,0.00027082396727488866,3.995544568251942e-06,0.0,0.0,0.0,0.0,4.0,-0.2884245059660413,2.9340191691015605,2.2047032072636446e-06,0.03912311191862355
10673,93.0,0.5982905982905962,0.0016985996481292405,0.0017201383408344082,0.001562757369257541,0.0,0.0,0.001,0.0,2.0,0.9920564810017393,0.4320346927882879,0.0007006205588616073,0.24961397292671317
6233,55.0,0.09401709401709368,0.0004087879240395608,0.0011048711915587121,1.4983292130944784e-06,0.0,0.0,0.0,0.0,0.0,0.278380572453127,0.6632245363085336,4.724364015564953e-07,0.019028111183932356
11867,103.0,0.7179487179487154,0.010412542180179537,0.005919434801542246,0.003475524442693952,0.001,0.003,0.003,0.0,1.0,0.07975064548963291,1.784872867933487,0.0014659412829163764,0.41448083189032875
15517,135.0,0.5982905982905962,0.026543541008664677,0.006173736396563289,0.002472343090220096,0.002,0.003,0.005,0.0,1.0,0.22253556384704948,2.142063711201919,0.0005984168173248853,0.24961397292671317
2896,25.0,0.19658119658119588,0.003739016548746004,0.0005065868550152349,0.0001603212258011092,0.0,0.0,0.0,0.0,2.0,0.7436393720810006,0.4448087087144153,4.895753443462948e-05,0.045844211483106606
12934,113.0,0.11965811965811923,0.0003561194372599838,3.9163506731298636e-05,4.494987639283435e-06,0.0,0.0,0.0,0.0,2.0,0.7502626836621503,0.34065509477087125,8.766319895548302e-07,0.025675754957666132
638,6.0,0.008547008547008517,0.0034415871229600808,0.0012700951435135456,0.00024892242660209604,0.001,0.001,0.002,0.0,5.0,-0.6108040870970132,-1.133892971735659,1.1973638132781841e-05,0.0013676724550114102
21712,189.0,0.7264957264957239,0.004739881595509501,0.0004797061897475801,0.00027299558262581397,0.0,0.001,0.002,0.0,0.0,-0.2534028199526442,0.48099508609892405,0.0005170160253367013,0.4277388817567016
4460,39.0,0.6752136752136728,0.001664457347841983,0.0010135434909852715,0.0002777902361077163,0.0,0.001,0.001,0.0,3.0,0.17930750549705393,-1.4673665480160443,0.00012297519532515573,0.3519196924226184
2001,17.0,0.6068376068376047,8.592939808953315e-05,0.00015200197454602634,1.4284071831500694e-05,0.0,0.0,0.0,0.0,3.0,0.29880899510392184,-1.5478610039636582,5.750600865612673e-06,0.2596175767452415
17156,149.0,0.6239316239316217,0.005214246844889999,0.0032322270931427295,0.0038215386023045706,0.0,0.0,0.001,0.0,2.0,0.7706224171349036,0.35869029402606345,0.0014684950641314567,0.28109213160734775
5942,52.0,0.6239316239316217,0.026320316309415854,0.004161933515622931,0.00237345336215586,0.001,0.0,0.001,0.0,0.0,0.4582196022659125,0.5108150573868596,0.0012769404758270252,0.28109213160734775
9952,87.0,0.44444444444444287,0.005050192914739216,0.00950893060257622,0.005242753805231786,0.001,0.002,0.003,0.0,1.0,0.8395259792044029,1.1654973955761014,0.0020499382914070875,0.13263734210386904
15326,133.0,0.9743589743589745,0.004317462987390564,0.0032275225863489057,0.0005451920563379776,0.001,0.002,0.003,0.0,5.0,-0.40695132692410846,-1.0152465852518548,0.000347917913986255,0.9315850764062172
5005,44.0,0.34188034188034067,0.007911993433996732,0.004872745664723413,0.0057631734852466015,0.0,0.001,0.002,0.0,2.0,0.8681949198132822,0.2677004524652266,0.004183219613342092,0.09055743635758436
16061,140.0,0.2051282051282044,0.0571625764307921,0.03782314713958426,0.0033001200361476917,0.005,0.014,0.02,0.001,2.0,1.1289891532975862,1.7059774198146975,0.0031343478103664645,0.04831598384812251
3873,34.0,0.6153846153846132,0.0071928154826208755,0.004708004492210935,0.0028107657151510354,0.001,0.001,0.002,0.0,5.0,-0.5543398967588519,-1.2447473497365686,0.0014733559097741382,0.27007762337230923
15455,135.0,0.06837606837606813,0.005370202349047412,0.0005965604891826457,1.797995055713374e-06,0.0,0.001,0.001,0.0,1.0,0.22253556384704948,2.142063711201919,1.9422385397322585e-07,0.012994613264224606
6874,60.0,0.760683760683758,0.003518862883817928,0.007624195550533551,0.005238958037891947,0.001,0.001,0.002,0.0,2.0,1.1038645121419264,0.4524053363141955,0.0037505544828566268,0.4838085984524505
8297,73.0,0.23931623931623847,0.0017468470083814851,0.00029370416453603697,1.1387302019518037e-05,0.0,0.0,0.0,0.0,3.0,0.3340559350559106,-1.2628695833255699,8.677081908587631e-06,0.058589965351230705
19722,171.0,0.9658119658119659,0.005037543600204961,0.0005230709238388643,0.00016411699314094853,0.0,0.0,0.0,0.0,0.0,0.1532403708373539,0.017801948217967944,0.00013837137272254684,0.9088431202751112
277,2.0,0.777777777777775,0.01852972126629513,0.006887906443904403,0.007871922019755772,0.002,0.001,0.003,0.0,0.0,0.48869266528796884,0.05235957212721079,0.003428090392327566,0.5136478746766776
192,2.0,0.02564102564102555,0.003501029470479931,0.000577037811443041,3.995544568251943e-07,0.0,0.0,0.0,0.0,0.0,0.48869266528796884,0.05235957212721079,4.1994346805021804e-08,0.004296575339498965
